id_vente,date,client_id,produit,categorie,region,canal,quantite,prix_unitaire,remise_pct,montant_total
VNT01443,2024-11-22,CLI0149,Écran 4K,Affichage,Île-de-France,Revendeur,7,449.99,5,2992.43
VNT01444,2024-05-10,CLI0120,Laptop Pro,Informatique,Grand Est,En ligne,2,1299.99,20,2079.98
VNT01445,2024-12-18,CLI0155,Laptop Pro,Informatique,Provence-PACA,B2B Direct,11,1299.99,20,11439.91
VNT01446,2024-12-03,CLI0045,Tablette graphique,Création,Auvergne-Rhône-Alpes,B2B Direct,3,249.99,0,749.97
VNT01447,2024-01-18,CLI0125,Hub USB-C,Connectique,Bretagne,Revendeur,10,49.99,5,474.91
VNT01448,2024-11-01,CLI0083,Webcam HD,Vidéo,Hauts-de-France,Magasin,12,79.99,0,959.88
VNT01449,2024-03-17,CLI0170,Souris sans fil,Périphériques,Occitanie,B2B Direct,9,39.99,5,341.91
VNT01450,2024-03-25,CLI0019,Laptop Pro,Informatique,Île-de-France,Magasin,7,1299.99,10,8189.94
VNT01451,2024-09-18,CLI0048,Tablette graphique,Création,Île-de-France,B2B Direct,13,249.99,20,2599.9
VNT01452,2024-07-06,CLI0091,Imprimante laser,Impression,Île-de-France,En ligne,11,349.99,15,3272.41
VNT01453,2024-01-03,CLI0037,Souris sans fil,Périphériques,Île-de-France,Magasin,6,39.99,20,191.95
VNT01454,2024-08-12,CLI0010,Souris sans fil,Périphériques,Hauts-de-France,En ligne,4,39.99,5,151.96
VNT01455,2024-04-16,CLI0003,Casque audio,Audio,Auvergne-Rhône-Alpes,Revendeur,4,129.99,0,519.96
VNT01456,2024-10-24,CLI0048,Clavier mécanique,Périphériques,Hauts-de-France,B2B Direct,7,89.99,20,503.94
VNT01457,2024-04-26,CLI0019,Disque SSD 1TB,Stockage,Occitanie,B2B Direct,8,99.99,10,719.93
VNT01458,2024-03-18,CLI0186,Imprimante laser,Impression,Occitanie,B2B Direct,2,349.99,5,664.98
VNT01459,2024-04-20,CLI0185,Casque audio,Audio,Grand Est,En ligne,1,129.99,0,129.99
VNT01460,2024-08-16,CLI0115,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,Revendeur,7,1299.99,15,7734.94
VNT01461,2024-06-28,CLI0061,Casque audio,Audio,Auvergne-Rhône-Alpes,Magasin,12,129.99,20,1247.9
VNT01462,2024-03-10,CLI0191,Laptop Pro,Informatique,Occitanie,B2B Direct,5,1299.99,5,6174.95
VNT01463,2024-08-26,CLI0110,Clavier mécanique,Périphériques,Provence-PACA,Magasin,6,89.99,20,431.95
VNT01464,2024-05-30,CLI0081,Hub USB-C,Connectique,Provence-PACA,B2B Direct,6,49.99,20,239.95
VNT01465,2024-09-16,CLI0086,Webcam HD,Vidéo,Grand Est,Magasin,14,79.99,10,1007.87
VNT01466,2024-11-28,CLI0134,Disque SSD 1TB,Stockage,Île-de-France,Revendeur,8,99.99,20,639.94
VNT01467,2024-06-14,CLI0040,Souris sans fil,Périphériques,Provence-PACA,B2B Direct,11,39.99,20,351.91
VNT01468,2024-05-21,CLI0191,Clavier mécanique,Périphériques,Bretagne,B2B Direct,5,89.99,5,427.45
VNT01469,2024-12-22,CLI0021,Clavier mécanique,Périphériques,Occitanie,Revendeur,6,89.99,20,431.95
VNT01470,2024-07-27,CLI0099,Imprimante laser,Impression,Occitanie,Revendeur,7,349.99,0,2449.93
VNT01471,2024-06-25,CLI0140,Imprimante laser,Impression,Occitanie,Revendeur,8,349.99,5,2659.92
VNT01472,2024-10-27,CLI0115,Clavier mécanique,Périphériques,Occitanie,Magasin,2,89.99,20,143.98
VNT01473,2024-12-15,CLI0045,Clavier mécanique,Périphériques,Provence-PACA,En ligne,10,89.99,10,809.91
VNT01474,2024-04-11,CLI0163,Disque SSD 1TB,Stockage,Auvergne-Rhône-Alpes,Revendeur,15,99.99,0,1499.85
VNT01475,2024-01-11,CLI0107,Webcam HD,Vidéo,Île-de-France,En ligne,5,79.99,15,339.96
VNT01476,2024-02-05,CLI0195,Clavier mécanique,Périphériques,Provence-PACA,Magasin,9,89.99,20,647.93
VNT01477,2024-02-27,CLI0157,Écran 4K,Affichage,Provence-PACA,B2B Direct,9,449.99,15,3442.42
VNT01478,2024-12-23,CLI0058,Écran 4K,Affichage,Île-de-France,Revendeur,7,449.99,10,2834.94
VNT01479,2024-02-15,CLI0067,Souris sans fil,Périphériques,Grand Est,En ligne,11,39.99,10,395.9
VNT01480,2024-03-06,CLI0133,Écran 4K,Affichage,Île-de-France,Magasin,6,449.99,0,2699.94
VNT01481,2024-03-09,CLI0071,Webcam HD,Vidéo,Grand Est,En ligne,12,79.99,15,815.9
VNT01482,2024-08-22,CLI0162,Tablette graphique,Création,Auvergne-Rhône-Alpes,En ligne,14,249.99,5,3324.87
VNT01483,2024-01-31,CLI0097,Clavier mécanique,Périphériques,Île-de-France,En ligne,7,89.99,10,566.94
VNT01484,2024-01-19,CLI0157,Casque audio,Audio,Normandie,Revendeur,3,129.99,15,331.47
VNT01485,2024-10-20,CLI0177,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,B2B Direct,5,1299.99,10,5849.95
VNT01486,2024-03-26,CLI0119,Disque SSD 1TB,Stockage,Normandie,B2B Direct,15,99.99,0,1499.85
VNT01487,2024-03-09,CLI0036,Écran 4K,Affichage,Hauts-de-France,Magasin,1,449.99,5,427.49
VNT01488,2024-08-27,CLI0038,Webcam HD,Vidéo,Grand Est,Magasin,13,79.99,0,1039.87
VNT01489,2024-02-16,CLI0187,Webcam HD,Vidéo,Auvergne-Rhône-Alpes,En ligne,12,79.99,10,863.89
VNT01490,2024-10-05,CLI0059,Imprimante laser,Impression,Île-de-France,B2B Direct,3,349.99,0,1049.97
VNT01491,2024-07-17,CLI0196,Disque SSD 1TB,Stockage,Auvergne-Rhône-Alpes,B2B Direct,7,99.99,0,699.93
VNT01492,2024-10-05,CLI0028,Clavier mécanique,Périphériques,Hauts-de-France,Revendeur,6,89.99,20,431.95
VNT01493,2024-12-18,CLI0179,Disque SSD 1TB,Stockage,Provence-PACA,B2B Direct,3,99.99,10,269.97
VNT01494,2024-11-23,CLI0070,Imprimante laser,Impression,Bretagne,Revendeur,6,349.99,0,2099.94
VNT01495,2024-04-20,CLI0107,Imprimante laser,Impression,Grand Est,Magasin,2,349.99,15,594.98
VNT01496,2024-09-05,CLI0041,Webcam HD,Vidéo,Normandie,B2B Direct,13,79.99,20,831.9
VNT01497,2024-12-13,CLI0159,Clavier mécanique,Périphériques,Normandie,Revendeur,10,89.99,15,764.91
VNT01498,2024-12-04,CLI0136,Clavier mécanique,Périphériques,Grand Est,En ligne,1,89.99,10,80.99
VNT01499,2024-05-08,CLI0068,Clavier mécanique,Périphériques,Hauts-de-France,Revendeur,4,89.99,10,323.96
VNT01500,2024-05-24,CLI0041,Écran 4K,Affichage,Bretagne,En ligne,14,449.99,0,6299.86
